,Date,Airline,Flight Number,Origin,Dest,Depart Delay,Arrival Delay,Cancelled
30773,1/31/18,WN,873,LAX,PHX,-2.0,-12.0,0
30774,1/31/18,WN,1159,LAX,PHX,-4.0,7.0,0
30775,1/31/18,WN,1407,LAX,PHX,59.0,53.0,0
30776,1/31/18,WN,1496,LAX,PHX,-1.0,-16.0,0
30777,1/31/18,WN,1633,LAX,PHX,34.0,45.0,0
30778,1/31/18,WN,1784,LAX,PHX,47.0,45.0,0
30779,1/31/18,WN,2471,LAX,PHX,-2.0,21.0,0
30780,1/31/18,WN,6134,LAX,PHX,-4.0,-12.0,0
30781,1/31/18,WN,1967,LAX,PIT,0.0,-30.0,0
30782,1/31/18,WN,372,LAX,RNO,-2.0,30.0,0
30783,1/31/18,WN,1020,LAX,RNO,47.0,51.0,0
30784,1/31/18,WN,6013,LAX,RNO,-5.0,1.0,0
30785,1/31/18,WN,980,LAX,SAT,-2.0,-13.0,0
30786,1/31/18,WN,6246,LAX,SAT,0.0,-5.0,0
30787,1/31/18,WN,659,LAX,SFO,1.0,14.0,0
30788,1/31/18,WN,695,LAX,SFO,,,1
30789,1/31/18,WN,1146,LAX,SFO,-2.0,-10.0,0
30790,1/31/18,WN,1148,LAX,SFO,-6.0,-5.0,0
30791,1/31/18,WN,1171,LAX,SFO,-4.0,-20.0,0
30792,1/31/18,WN,1177,LAX,SFO,90.0,87.0,0
30793,1/31/18,WN,1179,LAX,SFO,,,1
30794,1/31/18,WN,1182,LAX,SFO,-5.0,-20.0,0
30795,1/31/18,WN,1413,LAX,SFO,-2.0,-12.0,0
30796,1/31/18,WN,2060,LAX,SFO,-3.0,0.0,0
30797,1/31/18,WN,263,LAX,SJC,-2.0,-12.0,0
30798,1/31/18,WN,591,LAX,SJC,31.0,15.0,0
30799,1/31/18,WN,673,LAX,SJC,-3.0,1.0,0
30800,1/31/18,WN,1071,LAX,SJC,-5.0,-17.0,0
30801,1/31/18,WN,1150,LAX,SJC,,,1
30802,1/31/18,WN,1154,LAX,SJC,-5.0,-19.0,0
30803,1/31/18,WN,1760,LAX,SJC,2.0,-13.0,0
30804,1/31/18,WN,1843,LAX,SJC,-6.0,-21.0,0
30805,1/31/18,WN,1855,LAX,SJC,-4.0,-5.0,0
30806,1/31/18,WN,2094,LAX,SJC,74.0,69.0,0
30807,1/31/18,WN,5573,LAX,SJC,0.0,-8.0,0
30808,1/31/18,WN,39,LAX,SLC,-5.0,-5.0,0
30809,1/31/18,WN,142,LAX,SLC,-1.0,-22.0,0
30810,1/31/18,WN,1886,LAX,SLC,-5.0,-22.0,0
30811,1/31/18,WN,420,LAX,SMF,-4.0,-11.0,0
30812,1/31/18,WN,999,LAX,SMF,-6.0,-28.0,0
30813,1/31/18,WN,1192,LAX,SMF,2.0,-7.0,0
30814,1/31/18,WN,1381,LAX,SMF,-7.0,-31.0,0
30815,1/31/18,WN,1644,LAX,SMF,-4.0,-26.0,0
30816,1/31/18,WN,2004,LAX,SMF,-4.0,-12.0,0
30817,1/31/18,WN,2023,LAX,SMF,-9.0,-20.0,0
30818,1/31/18,WN,5751,LAX,SMF,-8.0,-23.0,0
30819,1/31/18,WN,6090,LAX,SMF,5.0,-5.0,0
30820,1/31/18,WN,536,LAX,STL,-4.0,-16.0,0
30821,1/31/18,WN,2010,LAX,STL,9.0,-19.0,0
30822,1/31/18,WN,5902,LAX,STL,-3.0,-13.0,0
30823,1/31/18,WN,702,LAX,TUS,-5.0,-12.0,0
30824,1/31/18,WN,1217,LAX,TUS,-3.0,-4.0,0
30825,1/31/18,WN,2106,LAX,TUS,-2.0,-9.0,0
30826,1/31/18,DL,2,JFK,TPA,-11.0,-40.0,0
30827,1/31/18,DL,6,LAX,SLC,0.0,-7.0,0
30828,1/31/18,DL,15,ATL,TPA,-1.0,-21.0,0
30829,1/31/18,DL,26,ATL,MCO,-1.0,-6.0,0
30830,1/31/18,DL,28,IAH,ATL,-5.0,-17.0,0
30831,1/31/18,DL,29,ATL,MCO,81.0,74.0,0
30832,1/31/18,DL,31,ATL,DFW,-2.0,-21.0,0
30833,1/31/18,DL,39,ATL,SEA,8.0,1.0,0
30834,1/31/18,DL,40,LAX,JFK,-5.0,-18.0,0
30835,1/31/18,DL,41,JFK,LAX,1.0,-11.0,0
30836,1/31/18,DL,43,JFK,BOS,-9.0,-38.0,0
30837,1/31/18,DL,44,ATL,JFK,-3.0,-28.0,0
30838,1/31/18,DL,45,JFK,ATL,-4.0,-25.0,0
30839,1/31/18,DL,54,IAH,ATL,-5.0,-23.0,0
30840,1/31/18,DL,64,LAX,ATL,21.0,6.0,0
30841,1/31/18,DL,69,LAX,PDX,-5.0,-12.0,0
30842,1/31/18,DL,81,ATL,MIA,31.0,11.0,0
30843,1/31/18,DL,88,LAX,SLC,-7.0,-23.0,0
30844,1/31/18,DL,91,ATL,MIA,-4.0,-22.0,0
30845,1/31/18,DL,95,ATL,DTW,-8.0,-14.0,0
30846,1/31/18,DL,101,LAX,ATL,4.0,2.0,0
30847,1/31/18,DL,104,ATL,BOS,-1.0,7.0,0
30848,1/31/18,DL,110,ATL,LAX,1.0,10.0,0
30849,1/31/18,DL,117,ATL,BHM,0.0,-9.0,0
30850,1/31/18,DL,129,LAX,SEA,-6.0,-10.0,0
30851,1/31/18,DL,150,ATL,DCA,0.0,-5.0,0
30852,1/31/18,DL,201,ATL,MSP,-4.0,-14.0,0
30853,1/31/18,DL,320,ATL,MSP,-1.0,-1.0,0
30854,1/31/18,DL,356,ATL,MSP,1.0,-2.0,0
30855,1/31/18,DL,370,ATL,LAX,-2.0,-15.0,0
30856,1/31/18,DL,374,ATL,DCA,-3.0,-11.0,0
30857,1/31/18,DL,392,ATL,ORD,-3.0,-1.0,0
30858,1/31/18,DL,393,ORD,ATL,4.0,-17.0,0
30859,1/31/18,DL,406,JFK,ATL,-6.0,-26.0,0
30860,1/31/18,DL,420,ATL,JFK,-1.0,-19.0,0
30861,1/31/18,DL,421,JFK,MSP,-3.0,-27.0,0
30862,1/31/18,DL,423,JFK,LAX,-1.0,-19.0,0
30863,1/31/18,DL,424,JFK,PHX,17.0,3.0,0
30864,1/31/18,DL,426,JFK,LAX,-5.0,-2.0,0
30865,1/31/18,DL,427,JFK,LAX,-6.0,-31.0,0
30866,1/31/18,DL,428,JFK,LAX,-2.0,-27.0,0
30867,1/31/18,DL,430,JFK,SFO,38.0,14.0,0
30868,1/31/18,DL,433,JFK,SFO,-2.0,-18.0,0
30869,1/31/18,DL,439,JFK,SLC,-4.0,-9.0,0
30870,1/31/18,DL,442,JFK,LAX,-6.0,-14.0,0
30871,1/31/18,DL,443,JFK,BOS,-5.0,-19.0,0
30872,1/31/18,DL,445,JFK,MSP,-8.0,-29.0,0
30873,1/31/18,DL,447,JFK,DTW,-8.0,-26.0,0
30874,1/31/18,DL,451,JFK,LAX,-9.0,-45.0,0
30875,1/31/18,DL,453,JFK,LAS,10.0,8.0,0
30876,1/31/18,DL,454,JFK,SEA,-8.0,-16.0,0
30877,1/31/18,DL,456,JFK,SLC,37.0,34.0,0
30878,1/31/18,DL,458,JFK,LAX,-6.0,-13.0,0
30879,1/31/18,DL,459,JFK,SFO,-5.0,-19.0,0
30880,1/31/18,DL,460,JFK,ATL,5.0,-25.0,0
30881,1/31/18,DL,461,JFK,MSP,-5.0,-24.0,0
30882,1/31/18,DL,463,JFK,MIA,19.0,-16.0,0
30883,1/31/18,DL,465,JFK,LAS,-1.0,-37.0,0
30884,1/31/18,DL,469,JFK,ATL,-4.0,-29.0,0
30885,1/31/18,DL,472,JFK,LAX,-5.0,-31.0,0
30886,1/31/18,DL,473,JFK,LAS,-10.0,-24.0,0
30887,1/31/18,DL,477,JFK,ATL,-12.0,-40.0,0
30888,1/31/18,DL,478,JFK,SFO,-5.0,-22.0,0
30889,1/31/18,DL,483,JFK,SFO,-6.0,-36.0,0
30890,1/31/18,DL,485,JFK,SJU,-4.0,-5.0,0
30891,1/31/18,DL,490,JFK,SFO,-5.0,-30.0,0
30892,1/31/18,DL,491,JFK,SEA,1.0,9.0,0
30893,1/31/18,DL,492,JFK,ATL,-9.0,-28.0,0
30894,1/31/18,DL,495,JFK,LAS,-11.0,-19.0,0
30895,1/31/18,DL,496,JFK,SFO,-5.0,-35.0,0
30896,1/31/18,DL,498,JFK,SLC,-3.0,-8.0,0
30897,1/31/18,DL,499,JFK,SEA,-2.0,-8.0,0
30898,1/31/18,DL,504,ATL,EWR,20.0,-10.0,0
30899,1/31/18,DL,549,ATL,SJU,-4.0,-28.0,0
30900,1/31/18,DL,552,ATL,MSY,-5.0,-21.0,0
30901,1/31/18,DL,559,ATL,SJU,-2.0,-18.0,0
30902,1/31/18,DL,571,ATL,STT,-2.0,-22.0,0
30903,1/31/18,DL,653,ATL,MCO,-4.0,-20.0,0
30904,1/31/18,DL,658,ATL,OMA,-5.0,-18.0,0
30905,1/31/18,DL,661,LAX,PDX,-20.0,-35.0,0
30906,1/31/18,DL,663,ATL,TUL,-3.0,-10.0,0
30907,1/31/18,DL,665,ATL,HSV,-8.0,-14.0,0
30908,1/31/18,DL,672,ATL,GSP,-3.0,-17.0,0
30909,1/31/18,DL,674,ATL,XNA,38.0,19.0,0
30910,1/31/18,DL,675,ATL,CAE,-4.0,-15.0,0
30911,1/31/18,DL,678,ATL,MLB,0.0,-14.0,0
30912,1/31/18,DL,696,ORD,DTW,-18.0,-49.0,0
30913,1/31/18,DL,697,ATL,DFW,-3.0,-26.0,0
30914,1/31/18,DL,699,ATL,HOU,-3.0,-17.0,0
30915,1/31/18,DL,701,ATL,CLE,-6.0,-21.0,0
30916,1/31/18,DL,706,ATL,JAN,-4.0,-11.0,0
30917,1/31/18,DL,720,ATL,MIA,10.0,-9.0,0
30918,1/31/18,DL,724,ATL,BNA,-6.0,-19.0,0
30919,1/31/18,DL,725,ATL,TUL,-3.0,-19.0,0
30920,1/31/18,DL,726,ATL,TYS,-15.0,-20.0,0
30921,1/31/18,DL,728,LAX,JFK,-2.0,-7.0,0
30922,1/31/18,DL,729,ATL,MLB,-3.0,-16.0,0
30923,1/31/18,DL,740,ATL,SAV,-1.0,-13.0,0
30924,1/31/18,DL,744,IAH,ATL,-5.0,-17.0,0
30925,1/31/18,DL,751,ATL,GRR,-6.0,-13.0,0
30926,1/31/18,DL,755,ATL,VPS,-8.0,-14.0,0
30927,1/31/18,DL,759,LAX,JFK,32.0,-8.0,0
30928,1/31/18,DL,762,ATL,MDW,-3.0,-19.0,0
30929,1/31/18,DL,763,LAX,JFK,-6.0,-28.0,0
30930,1/31/18,DL,764,ATL,MKE,-3.0,-7.0,0
30931,1/31/18,DL,765,ATL,CHS,0.0,-7.0,0
30932,1/31/18,DL,768,ATL,PBI,-3.0,-17.0,0
30933,1/31/18,DL,769,ATL,MKE,-4.0,-19.0,0
30934,1/31/18,DL,771,LAX,AUS,-5.0,6.0,0
30935,1/31/18,DL,772,ATL,PVD,-7.0,-22.0,0
30936,1/31/18,DL,775,ATL,JFK,-4.0,-22.0,0
30937,1/31/18,DL,779,ATL,VPS,-2.0,-16.0,0
30938,1/31/18,DL,780,ATL,CVG,-5.0,-14.0,0
30939,1/31/18,DL,788,ATL,IAH,-8.0,-22.0,0
30940,1/31/18,DL,798,ATL,CAE,-2.0,-13.0,0
30941,1/31/18,DL,801,ATL,RSW,-2.0,-16.0,0
30942,1/31/18,DL,802,ATL,EWR,-1.0,-11.0,0
30943,1/31/18,DL,811,ATL,MSY,0.0,0.0,0
30944,1/31/18,DL,812,ATL,ORD,-4.0,-20.0,0
30945,1/31/18,DL,813,ATL,PHL,-4.0,-24.0,0
30946,1/31/18,DL,821,ATL,OMA,-1.0,-8.0,0
30947,1/31/18,DL,824,ATL,DAY,-4.0,-7.0,0
30948,1/31/18,DL,826,ATL,CLT,-1.0,-12.0,0
30949,1/31/18,DL,828,ATL,AVP,-4.0,-19.0,0
30950,1/31/18,DL,830,ATL,CMH,-2.0,-20.0,0
30951,1/31/18,DL,834,ATL,ECP,-4.0,-22.0,0
30952,1/31/18,DL,837,ATL,HNL,-2.0,-18.0,0
30953,1/31/18,DL,843,ATL,JFK,-3.0,-13.0,0
30954,1/31/18,DL,845,ATL,PBI,-4.0,-18.0,0
30955,1/31/18,DL,847,ATL,GSO,-4.0,-17.0,0
30956,1/31/18,DL,856,LAX,SEA,57.0,53.0,0
30957,1/31/18,DL,857,ATL,CVG,-3.0,-17.0,0
30958,1/31/18,DL,858,ATL,JAX,-8.0,-16.0,0
30959,1/31/18,DL,864,ATL,JAN,-13.0,-21.0,0
30960,1/31/18,DL,873,LAX,PDX,-10.0,-12.0,0
30961,1/31/18,DL,874,ATL,ABQ,-6.0,-24.0,0
30962,1/31/18,DL,875,ATL,BWI,-4.0,-20.0,0
30963,1/31/18,DL,877,LAX,IND,-3.0,-24.0,0
30964,1/31/18,DL,880,ATL,BWI,-1.0,-13.0,0
30965,1/31/18,DL,881,ATL,AUS,-3.0,-15.0,0
30966,1/31/18,DL,882,ATL,TUL,-7.0,-18.0,0
30967,1/31/18,DL,885,ATL,GRR,-8.0,-16.0,0
30968,1/31/18,DL,886,ATL,LGA,-3.0,-9.0,0
30969,1/31/18,DL,887,ATL,PDX,-6.0,-5.0,0
30970,1/31/18,DL,888,ATL,MSP,-2.0,-14.0,0
30971,1/31/18,DL,889,ATL,RDU,5.0,-7.0,0
30972,1/31/18,DL,892,ATL,JAN,-5.0,-11.0,0
30973,1/31/18,DL,893,ATL,GSP,4.0,-6.0,0
30974,1/31/18,DL,897,ATL,MCO,2.0,-8.0,0
30975,1/31/18,DL,902,ATL,DTW,5.0,-10.0,0
30976,1/31/18,DL,903,ATL,BOS,8.0,-6.0,0
30977,1/31/18,DL,906,ATL,LGA,3.0,-12.0,0
30978,1/31/18,DL,907,ATL,OKC,-2.0,-17.0,0
30979,1/31/18,DL,917,ORD,DTW,-9.0,-29.0,0
30980,1/31/18,DL,920,ATL,MEM,-4.0,1.0,0
30981,1/31/18,DL,921,LAX,CVG,-3.0,-22.0,0
30982,1/31/18,DL,926,ORD,ATL,3.0,-3.0,0
30983,1/31/18,DL,932,ATL,LEX,-6.0,-8.0,0
30984,1/31/18,DL,949,ORD,SLC,-9.0,-13.0,0
30985,1/31/18,DL,951,ATL,HSV,3.0,4.0,0
30986,1/31/18,DL,953,LAX,SEA,-6.0,-6.0,0
30987,1/31/18,DL,968,ATL,OMA,-6.0,-10.0,0
30988,1/31/18,DL,972,ATL,ORD,-5.0,-29.0,0
30989,1/31/18,DL,972,ORD,ATL,-1.0,-24.0,0
30990,1/31/18,DL,975,ATL,XNA,-2.0,-11.0,0
30991,1/31/18,DL,976,ATL,IAH,-2.0,-18.0,0
30992,1/31/18,DL,976,IAH,ATL,-8.0,-33.0,0
30993,1/31/18,DL,977,ORD,ATL,-3.0,-26.0,0
30994,1/31/18,DL,980,ATL,BOS,-2.0,-21.0,0
30995,1/31/18,DL,982,ATL,IAD,-6.0,-19.0,0
30996,1/31/18,DL,984,ATL,JFK,-3.0,-14.0,0
30997,1/31/18,DL,987,ATL,MSP,-3.0,-9.0,0
30998,1/31/18,DL,991,ATL,DTW,37.0,15.0,0
30999,1/31/18,DL,1051,ATL,MCO,0.0,-17.0,0
31000,1/31/18,DL,1052,ATL,MKE,-3.0,-14.0,0
31001,1/31/18,DL,1053,ATL,PBI,-1.0,-18.0,0
31002,1/31/18,DL,1058,ATL,MCO,-1.0,-9.0,0
31003,1/31/18,DL,1059,IAH,ATL,-6.0,-23.0,0
31004,1/31/18,DL,1061,LAX,MCO,-1.0,-5.0,0
31005,1/31/18,DL,1062,ATL,BDL,-2.0,-18.0,0
31006,1/31/18,DL,1063,ATL,DTW,-2.0,-17.0,0
31007,1/31/18,DL,1064,ATL,BHM,-10.0,-15.0,0
31008,1/31/18,DL,1066,ATL,BNA,-4.0,-11.0,0
31009,1/31/18,DL,1068,ATL,RSW,-6.0,-12.0,0
31010,1/31/18,DL,1069,ATL,CMH,-4.0,-11.0,0
31011,1/31/18,DL,1070,ATL,DTW,-3.0,-16.0,0
31012,1/31/18,DL,1072,ATL,PIT,-3.0,-10.0,0
31013,1/31/18,DL,1075,ATL,HSV,-9.0,-19.0,0
31014,1/31/18,DL,1083,ATL,PHL,-3.0,-8.0,0
31015,1/31/18,DL,1087,ATL,DAB,-8.0,-16.0,0
31016,1/31/18,DL,1089,ATL,MLB,-2.0,-22.0,0
31017,1/31/18,DL,1090,ATL,JAX,2.0,-12.0,0
31018,1/31/18,DL,1093,ATL,IAD,-3.0,-12.0,0
31019,1/31/18,DL,1094,ATL,OKC,-10.0,-18.0,0
31020,1/31/18,DL,1095,ATL,CLT,-2.0,-14.0,0
31021,1/31/18,DL,1102,ATL,CRW,-10.0,-29.0,0
31022,1/31/18,DL,1105,ATL,MSY,-4.0,-16.0,0
31023,1/31/18,DL,1106,LAX,DTW,4.0,-29.0,0
31024,1/31/18,DL,1107,ATL,SEA,1.0,11.0,0
31025,1/31/18,DL,1110,ATL,MCO,-4.0,-15.0,0
31026,1/31/18,DL,1111,ATL,ROC,-7.0,-20.0,0
31027,1/31/18,DL,1112,ATL,RDU,-1.0,-18.0,0
31028,1/31/18,DL,1113,ATL,ORF,-7.0,-7.0,0
31029,1/31/18,DL,1115,ATL,PHX,-4.0,-14.0,0
31030,1/31/18,DL,1116,ATL,MDW,-4.0,-16.0,0
31031,1/31/18,DL,1119,ATL,MSY,-2.0,-19.0,0
31032,1/31/18,DL,1121,ATL,HSV,-5.0,-12.0,0
31033,1/31/18,DL,1124,ATL,RIC,-1.0,-12.0,0
31034,1/31/18,DL,1127,ATL,CVG,-6.0,-13.0,0
31035,1/31/18,DL,1128,ATL,MCO,3.0,-6.0,0
31036,1/31/18,DL,1129,ATL,MYR,-5.0,-20.0,0
31037,1/31/18,DL,1133,ATL,LAX,-1.0,-16.0,0
31038,1/31/18,DL,1134,ATL,PBI,-3.0,-24.0,0
31039,1/31/18,DL,1136,ATL,RSW,-3.0,-22.0,0
31040,1/31/18,DL,1138,ATL,CVG,-5.0,-20.0,0
31041,1/31/18,DL,1140,LAX,ATL,13.0,0.0,0
31042,1/31/18,DL,1147,ATL,OKC,-1.0,-14.0,0
31043,1/31/18,DL,1148,ATL,CVG,-4.0,-11.0,0
31044,1/31/18,DL,1149,LAX,HNL,12.0,-16.0,0
31045,1/31/18,DL,1150,LAX,ATL,-3.0,-17.0,0
31046,1/31/18,DL,1152,ATL,GSO,-3.0,-15.0,0
31047,1/31/18,DL,1153,ATL,BWI,-4.0,-17.0,0
31048,1/31/18,DL,1158,ATL,CLE,-2.0,-16.0,0
31049,1/31/18,DL,1159,ATL,BUF,-5.0,-18.0,0
31050,1/31/18,DL,1160,ATL,IAD,-3.0,-10.0,0
31051,1/31/18,DL,1161,ATL,DAY,-5.0,-15.0,0
31052,1/31/18,DL,1162,LAX,JFK,3.0,-13.0,0
31053,1/31/18,DL,1165,ATL,OMA,-6.0,-10.0,0
31054,1/31/18,DL,1168,ATL,GSO,4.0,-5.0,0
31055,1/31/18,DL,1170,LAX,CMH,-7.0,-33.0,0
31056,1/31/18,DL,1171,ATL,DFW,-6.0,-16.0,0
31057,1/31/18,DL,1176,ATL,BUF,-4.0,-20.0,0
31058,1/31/18,DL,1177,ATL,RDU,-4.0,-13.0,0
31059,1/31/18,DL,1178,ATL,RIC,-3.0,-13.0,0
31060,1/31/18,DL,1180,LAX,JFK,-1.0,-17.0,0
31061,1/31/18,DL,1181,ATL,CAK,-4.0,-15.0,0
31062,1/31/18,DL,1186,ATL,DAL,6.0,-7.0,0
31063,1/31/18,DL,1190,ATL,CAK,26.0,11.0,0
31064,1/31/18,DL,1193,ATL,CMH,-3.0,-13.0,0
31065,1/31/18,DL,1197,LAX,JFK,-2.0,-19.0,0
31066,1/31/18,DL,1198,ATL,RIC,-2.0,-10.0,0
31067,1/31/18,DL,1199,ATL,STL,-3.0,-23.0,0
31068,1/31/18,DL,1200,ATL,BOS,-5.0,-14.0,0
31069,1/31/18,DL,1201,ATL,IAD,-4.0,-12.0,0
31070,1/31/18,DL,1205,ATL,SDF,-7.0,-20.0,0
31071,1/31/18,DL,1212,LAX,DTW,-9.0,-21.0,0
31072,1/31/18,DL,1213,ATL,PNS,-6.0,-14.0,0
31073,1/31/18,DL,1215,LAX,ATL,-1.0,-11.0,0
31074,1/31/18,DL,1216,LAX,OGG,-7.0,-19.0,0
31075,1/31/18,DL,1218,ATL,LAX,0.0,-18.0,0
31076,1/31/18,DL,1219,ATL,LAX,0.0,-25.0,0
31077,1/31/18,DL,1219,LAX,OGG,-1.0,-29.0,0
31078,1/31/18,DL,1226,ATL,RSW,1.0,-20.0,0
31079,1/31/18,DL,1227,ATL,DTW,-1.0,-22.0,0
31080,1/31/18,DL,1228,ATL,CID,-5.0,-21.0,0
31081,1/31/18,DL,1229,ATL,PBI,39.0,11.0,0
31082,1/31/18,DL,1230,ATL,IAD,-4.0,-11.0,0
31083,1/31/18,DL,1232,LAX,MSP,-6.0,-26.0,0
31084,1/31/18,DL,1235,ATL,MDT,-4.0,-14.0,0
31085,1/31/18,DL,1236,ATL,PNS,-6.0,-26.0,0
31086,1/31/18,DL,1238,ATL,MDT,-6.0,-28.0,0
31087,1/31/18,DL,1240,ATL,TUS,-2.0,-24.0,0
31088,1/31/18,DL,1243,ATL,DFW,-4.0,-23.0,0
31089,1/31/18,DL,1245,ATL,FSD,-4.0,-15.0,0
31090,1/31/18,DL,1247,ATL,ORF,-4.0,-18.0,0
31091,1/31/18,DL,1250,ATL,MCI,-6.0,-18.0,0
31092,1/31/18,DL,1251,ATL,SNA,-3.0,-13.0,0
31093,1/31/18,DL,1254,LAX,SEA,-10.0,-9.0,0
31094,1/31/18,DL,1255,ATL,LAX,8.0,-6.0,0
31095,1/31/18,DL,1257,LAX,ATL,-5.0,-21.0,0
31096,1/31/18,DL,1258,ATL,JAX,-7.0,-12.0,0
31097,1/31/18,DL,1259,ATL,OKC,-6.0,-25.0,0
31098,1/31/18,DL,1265,ATL,SAV,22.0,10.0,0
31099,1/31/18,DL,1268,LAX,DFW,-9.0,0.0,0
31100,1/31/18,DL,1270,ATL,PNS,-1.0,-8.0,0
31101,1/31/18,DL,1271,ATL,BWI,-5.0,-13.0,0
31102,1/31/18,DL,1273,ATL,JAX,6.0,-2.0,0
31103,1/31/18,DL,1275,LAX,LAS,-6.0,-20.0,0
31104,1/31/18,DL,1276,ATL,CMH,-5.0,-9.0,0
31105,1/31/18,DL,1281,ATL,MEM,7.0,-12.0,0
31106,1/31/18,DL,1283,LAX,HNL,-3.0,-6.0,0
31107,1/31/18,DL,1285,ATL,PBI,-1.0,-22.0,0
31108,1/31/18,DL,1286,ATL,LGA,-7.0,-13.0,0
31109,1/31/18,DL,1289,ATL,SNA,-4.0,-8.0,0
31110,1/31/18,DL,1290,ATL,DTW,-4.0,-14.0,0
31111,1/31/18,DL,1293,ATL,MSY,-2.0,-10.0,0
31112,1/31/18,DL,1294,ATL,RDU,-3.0,-16.0,0
31113,1/31/18,DL,1295,ATL,PIT,5.0,-10.0,0
31114,1/31/18,DL,1297,ATL,SRQ,-5.0,-16.0,0
31115,1/31/18,DL,1298,LAX,KOA,3.0,-22.0,0
31116,1/31/18,DL,1302,ATL,SDF,-6.0,-10.0,0
31117,1/31/18,DL,1305,ATL,RSW,-5.0,-27.0,0
31118,1/31/18,DL,1307,ATL,RIC,-2.0,-17.0,0
31119,1/31/18,DL,1311,ATL,GSO,-4.0,-10.0,0
31120,1/31/18,DL,1316,IAH,MSP,16.0,-3.0,0
31121,1/31/18,DL,1317,ATL,JAX,-4.0,-14.0,0
31122,1/31/18,DL,1320,ATL,TLH,-6.0,-15.0,0
31123,1/31/18,DL,1325,LAX,MSY,-9.0,-15.0,0
31124,1/31/18,DL,1326,LAX,DTW,-6.0,-15.0,0
31125,1/31/18,DL,1329,ATL,MEM,-3.0,16.0,0
31126,1/31/18,DL,1331,ATL,SFO,-2.0,-16.0,0
31127,1/31/18,DL,1334,ATL,RIC,-2.0,-2.0,0
31128,1/31/18,DL,1336,ATL,SEA,0.0,22.0,0
31129,1/31/18,DL,1340,ATL,PDX,-2.0,2.0,0
31130,1/31/18,DL,1341,ATL,GSP,-3.0,-14.0,0
31131,1/31/18,DL,1342,ATL,IND,-3.0,-13.0,0
31132,1/31/18,DL,1343,LAX,DTW,20.0,-3.0,0
31133,1/31/18,DL,1344,ATL,LGA,-3.0,-14.0,0
31134,1/31/18,DL,1347,LAX,MSP,-2.0,-11.0,0
31135,1/31/18,DL,1349,ATL,MHT,-3.0,-19.0,0
31136,1/31/18,DL,1350,ATL,CHS,2.0,-9.0,0
31137,1/31/18,DL,1353,ATL,PNS,-3.0,-11.0,0
31138,1/31/18,DL,1354,LAX,ATL,0.0,-7.0,0
31139,1/31/18,DL,1356,ATL,ATW,-4.0,-26.0,0
31140,1/31/18,DL,1360,ATL,BHM,-2.0,-16.0,0
31141,1/31/18,DL,1364,ATL,MCI,5.0,-11.0,0
31142,1/31/18,DL,1367,ATL,GRR,-2.0,-9.0,0
31143,1/31/18,DL,1376,ATL,GPT,-4.0,-17.0,0
31144,1/31/18,DL,1378,ATL,ORF,0.0,-14.0,0
31145,1/31/18,DL,1379,ATL,BHM,-3.0,-11.0,0
31146,1/31/18,DL,1380,ATL,GSO,-5.0,-9.0,0
31147,1/31/18,DL,1385,ATL,SLC,8.0,12.0,0
31148,1/31/18,DL,1387,ATL,SJU,-3.0,-18.0,0
31149,1/31/18,DL,1389,ATL,CHS,-5.0,-17.0,0
31150,1/31/18,DL,1398,ATL,HOU,-5.0,-22.0,0
31151,1/31/18,DL,1402,ATL,LAS,-1.0,-30.0,0
31152,1/31/18,DL,1403,ATL,ECP,-1.0,-17.0,0
31153,1/31/18,DL,1404,LAX,SLC,-3.0,-14.0,0
31154,1/31/18,DL,1405,ATL,LAX,-1.0,-26.0,0
31155,1/31/18,DL,1406,LAX,RDU,4.0,-4.0,0
31156,1/31/18,DL,1408,ATL,IND,-2.0,-10.0,0
31157,1/31/18,DL,1409,ATL,GSO,1.0,-12.0,0
31158,1/31/18,DL,1413,ATL,LIT,-5.0,-18.0,0
31159,1/31/18,DL,1414,LAX,SLC,7.0,-7.0,0
31160,1/31/18,DL,1416,ATL,JAX,-1.0,-18.0,0
31161,1/31/18,DL,1417,ATL,DTW,-2.0,-16.0,0
31162,1/31/18,DL,1418,ATL,MCO,-1.0,-17.0,0
31163,1/31/18,DL,1420,ATL,FLL,-5.0,-25.0,0
31164,1/31/18,DL,1421,LAX,MSP,1.0,-13.0,0
31165,1/31/18,DL,1422,ATL,MEM,-2.0,-10.0,0
31166,1/31/18,DL,1423,ATL,STL,6.0,-6.0,0
31167,1/31/18,DL,1425,ATL,BWI,-3.0,-11.0,0
31168,1/31/18,DL,1426,ATL,STL,-1.0,-10.0,0
31169,1/31/18,DL,1429,ATL,SJC,-3.0,-31.0,0
31170,1/31/18,DL,1430,ATL,SAN,-3.0,-38.0,0
31171,1/31/18,DL,1433,ATL,GRR,-3.0,-14.0,0
31172,1/31/18,DL,1436,ATL,DCA,-7.0,13.0,0
31173,1/31/18,DL,1438,LAX,MSP,-6.0,-32.0,0
31174,1/31/18,DL,1442,ATL,GSO,-5.0,-18.0,0
31175,1/31/18,DL,1445,ATL,DFW,-2.0,-3.0,0
31176,1/31/18,DL,1448,ATL,DAL,-4.0,-10.0,0
31177,1/31/18,DL,1453,ATL,DEN,-2.0,-21.0,0
31178,1/31/18,DL,1454,ATL,GRR,-3.0,-18.0,0
31179,1/31/18,DL,1458,ATL,PNS,-8.0,-23.0,0
31180,1/31/18,DL,1460,ATL,MIA,-1.0,-24.0,0
